,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,initial_list_status,application_type,RESULT
3063,85802796,91912508,9600,9600,9600.0,0,8.59,303.31,A,4,Forklift Operator,3,0,50000.0,Not Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85802796,,home_improvement,,775xx,TX,24.13,2,1-Mar,0,8,0,34.0,15,0,INDIVIDUAL,RIGHT
3064,76282352,81792104,12000,12000,12000.0,1,10.75,259.42,B,8,Human Resources /Benefits Coordinator,2,0,42000.0,Source Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=76282352,,debt_consolidation,Debt consolidation,751xx,TX,16.07,0,Jan-96,0,7,0,59.0,23,0,INDIVIDUAL,WRONG
3065,9704849,11556985,9600,9600,9600.0,0,14.98,332.84,C,12,COOK,7,2,38000.0,Verified,33,0,https://lendingclub.com/browse/loanDetail.action?loan_id=9704849,,credit_card,Credit card refinancing,346xx,FL,5.0,0,May-99,2,7,1,36.4,38,0,INDIVIDUAL,RIGHT
3066,93061,93057,5000,5000,250.0,0,7.43,155.37,A,1,MetraTech,8,2,120000.0,Not Verified,110,0,https://lendingclub.com/browse/loanDetail.action?loan_id=93061,This is a loan to help pay for other education loans at higher rates,debt_consolidation,My Loan,017xx,MA,2.5,0,Oct-97,0,8,0,16.9,16,0,INDIVIDUAL,RIGHT
3067,5785840,7217988,12000,12000,12000.0,0,11.14,393.41,B,6,K.Bell,1,0,65000.0,Verified,39,1,https://lendingclub.com/browse/loanDetail.action?loan_id=5785840,,debt_consolidation,Pay My Debt.,913xx,CA,11.16,0,Jan-99,0,14,0,43.9,24,0,INDIVIDUAL,WRONG
3068,90215844,96665624,7000,7000,7000.0,0,6.99,215.62,A,1,Manager,5,2,115000.0,Source Verified,0,0,https://lendingclub.com/browse/loanDetail.action?loan_id=90215844,,credit_card,Credit card refinancing,926xx,CA,5.22,0,7-Nov,0,3,0,28.0,7,1,INDIVIDUAL,RIGHT
3069,59592599,63526370,15000,15000,15000.0,0,10.99,491.4,B,8,logistics,10,2,65000.0,Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=59592599,,debt_consolidation,Debt consolidation,283xx,NC,30.14,0,Dec-99,0,11,0,94.6,26,1,INDIVIDUAL,RIGHT
3070,21340731,23653627,6500,6500,6500.0,0,11.67,214.77,B,8,Shipping Clerk/ Office Assistant,10,2,30000.0,Not Verified,26,0,https://lendingclub.com/browse/loanDetail.action?loan_id=21340731,,debt_consolidation,Debt consolidation,606xx,IL,8.67,0,Aug-94,0,8,1,23.6,11,1,INDIVIDUAL,RIGHT
3071,528051,682965,4200,4200,4200.0,1,16.82,103.9,E,21,U.S. MINT,10,2,66000.0,Source Verified,75,0,https://lendingclub.com/browse/loanDetail.action?loan_id=528051,,debt_consolidation,genco,191xx,PA,16.71,0,Mar-96,2,9,0,94.0,27,0,INDIVIDUAL,WRONG
3072,1061681,1293700,35000,23250,23200.0,1,20.3,620.11,E,24,Prospect Transportation Inc.,5,0,85000.0,Verified,57,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1061681,Borrower added on 12/12/11 > Loan is for credit card consolidation.<br>,debt_consolidation,Credit Cards Payoff,076xx,NJ,20.05,0,3-Dec,0,11,0,74.5,24,0,INDIVIDUAL,RIGHT
3073,54197444,57738168,12000,12000,12000.0,1,12.29,268.63,C,10,Chief Radiation Therapist,1,2,87000.0,Source Verified,14,0,https://lendingclub.com/browse/loanDetail.action?loan_id=54197444,,home_improvement,Home improvement,217xx,MD,22.05,0,3-Nov,1,15,0,68.4,25,0,INDIVIDUAL,RIGHT
3074,68489346,73379284,35000,35000,35000.0,1,13.44,804.03,C,12,"Vice President, Marketing",4,2,439000.0,Source Verified,8,0,https://lendingclub.com/browse/loanDetail.action?loan_id=68489346,,debt_consolidation,Debt consolidation,020xx,MA,7.59,2,4-Jan,0,9,2,78.4,19,1,INDIVIDUAL,WRONG
3075,61539360,65658116,10400,10400,10400.0,0,12.69,349.02,C,11,RSR,9,2,52000.0,Not Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=61539360,,debt_consolidation,Debt consolidation,687xx,NE,8.61,1,Oct-86,0,5,1,57.0,27,0,INDIVIDUAL,RIGHT
3076,75943782,81434551,8225,8225,8225.0,0,19.99,305.29,E,20,Technician,10,0,65000.0,Source Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=75943782,,other,Other,940xx,CA,1.11,0,2-Sep,0,1,0,7.7,6,0,INDIVIDUAL,WRONG
3077,12488006,14500137,11200,11200,11200.0,0,11.99,371.8,B,7,Clinical Specialist,2,2,77000.0,Source Verified,30,0,https://lendingclub.com/browse/loanDetail.action?loan_id=12488006,,debt_consolidation,Debt consolidation,027xx,MA,29.17,0,1-Aug,4,23,0,50.4,57,0,INDIVIDUAL,RIGHT
3078,77350632,82930474,14000,14000,14000.0,0,13.67,476.34,C,12,Movilway USA Lead,3,2,180000.0,Not Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=77350632,,debt_consolidation,Debt consolidation,334xx,FL,21.28,0,Sep-92,1,14,0,72.6,32,1,INDIVIDUAL,RIGHT
3079,74122332,79486070,10000,10000,9875.0,0,15.31,348.3,C,14,Purchasing,10,2,45000.0,Source Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=74122332,,debt_consolidation,Debt consolidation,925xx,CA,46.26,1,Jul-96,1,20,0,42.7,35,0,DIRECT_PAY,RIGHT
3080,80583158,86298268,6000,6000,5750.0,0,15.31,209.06,C,14,Professor,2,0,85000.0,Source Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=80583158,,vacation,Vacation,331xx,FL,15.95,3,3-Aug,1,13,0,37.4,25,0,INDIVIDUAL,RIGHT
3081,44359374,47427099,4000,4000,4000.0,0,9.99,128.76,B,7,pct,2,0,48000.0,Not Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=44359374,,debt_consolidation,Debt consolidation,606xx,IL,13.92,0,Mar-94,2,10,3,10.6,31,1,INDIVIDUAL,RIGHT
3082,71844832,77030560,35000,35000,35000.0,0,9.75,1125.08,B,7,Finacial Advisor,5,0,256000.0,Source Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=71844832,,credit_card,Credit card refinancing,761xx,TX,5.55,3,Sep-91,0,5,0,71.6,21,1,INDIVIDUAL,RIGHT
3083,31157162,33730386,12175,12175,12175.0,0,19.52,449.61,E,21,Sales Manager,2,2,50000.0,Source Verified,23,0,https://lendingclub.com/browse/loanDetail.action?loan_id=31157162,,home_improvement,Home improvement,620xx,IL,28.51,1,2-May,0,11,1,47.2,25,0,INDIVIDUAL,WRONG
3084,61401904,65520715,14850,14850,14850.0,1,19.99,393.49,E,23,President,6,2,42531.0,Not Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=61401904,,debt_consolidation,Debt consolidation,300xx,GA,30.17,0,May-00,0,8,0,67.7,20,1,INDIVIDUAL,WRONG
3085,63989825,68420608,10000,10000,10000.0,0,8.18,314.34,B,5,Attorney,9,0,92000.0,Not Verified,10,0,https://lendingclub.com/browse/loanDetail.action?loan_id=63989825,,credit_card,Credit card refinancing,100xx,NY,32.88,1,Aug-98,0,20,0,58.0,45,0,INDIVIDUAL,RIGHT
3086,77058592,82627314,24000,24000,24000.0,0,17.27,858.87,D,16,A/R Supervisor,5,2,49275.0,Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=77058592,,debt_consolidation,Debt consolidation,551xx,MN,32.63,1,Sep-00,2,11,0,62.0,44,0,DIRECT_PAY,RIGHT
3087,12437069,14449192,16000,16000,16000.0,1,16.59,394.09,D,15,Administrative Office Manager,10,0,75000.0,Not Verified,31,0,https://lendingclub.com/browse/loanDetail.action?loan_id=12437069,,debt_consolidation,Debt consolidation,331xx,FL,16.37,2,Jan-96,1,13,0,57.1,43,0,INDIVIDUAL,RIGHT
3088,5630489,7012962,20000,20000,20000.0,0,14.09,684.58,B,9,Department of Veterans Affairs,7,2,75510.0,Verified,39,0,https://lendingclub.com/browse/loanDetail.action?loan_id=5630489,,debt_consolidation,Pay Off,770xx,TX,19.1,0,May-94,2,14,1,58.1,22,0,INDIVIDUAL,RIGHT
3089,58080195,61883909,35000,35000,35000.0,1,27.31,1075.13,G,31,Loan Administrator AVP,5,1,85000.0,Verified,13,1,https://lendingclub.com/browse/loanDetail.action?loan_id=58080195,,home_improvement,Home improvement,113xx,NY,31.78,0,Nov-90,1,10,1,49.7,18,0,INDIVIDUAL,RIGHT
3090,72043521,77268267,2000,2000,2000.0,0,11.99,66.12,C,10,cook,3,0,45000.0,Not Verified,7,0,https://lendingclub.com/browse/loanDetail.action?loan_id=72043521,,credit_card,Credit card refinancing,112xx,NY,17.36,1,3-Oct,0,18,0,24.5,26,1,INDIVIDUAL,RIGHT
3091,12786159,14808289,14400,14400,14400.0,1,14.16,336.55,C,11,travel agent,1,2,65000.0,Source Verified,30,0,https://lendingclub.com/browse/loanDetail.action?loan_id=12786159,,credit_card,Credit card refinancing,431xx,OH,15.29,0,2-Feb,1,6,0,80.3,21,1,INDIVIDUAL,RIGHT
3092,5706140,7118281,8000,8000,8000.0,0,12.12,266.35,B,7,Loma Linda University,10,2,49732.0,Verified,39,0,https://lendingclub.com/browse/loanDetail.action?loan_id=5706140,,debt_consolidation,Lending Club,923xx,CA,12.5,0,May-89,1,7,0,58.3,30,0,INDIVIDUAL,WRONG
3093,76449131,81977843,8000,8000,8000.0,0,11.99,265.97,C,10,Credit and collections Specialist,3,2,45000.0,Source Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=76449131,,debt_consolidation,,070xx,NJ,13.71,0,3-Feb,0,6,0,75.6,15,0,INDIVIDUAL,RIGHT
3094,74786040,80209791,19600,19600,19600.0,0,9.75,630.29,B,7,Assistant Director of Finance,4,0,57000.0,Not Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=74786040,,debt_consolidation,Debt consolidation,431xx,OH,29.55,0,1-Mar,0,27,0,26.2,41,1,INDIVIDUAL,RIGHT
3095,37651327,40414263,6450,6450,6450.0,0,13.66,219.36,C,12,teacher,1,0,45000.0,Source Verified,21,0,https://lendingclub.com/browse/loanDetail.action?loan_id=37651327,,debt_consolidation,Debt consolidation,785xx,TX,18.72,1,7-Jul,0,29,0,32.0,40,0,INDIVIDUAL,RIGHT
3096,86904790,93157582,40000,40000,40000.0,0,15.59,1398.13,C,14,Managing Director,10,2,140000.0,Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=86904790,,debt_consolidation,Debt consolidation,330xx,FL,25.96,0,Nov-98,1,32,0,22.5,68,1,INDIVIDUAL,RIGHT
3097,19065801,21268534,25000,25000,25000.0,0,7.49,778.0,A,3,Corporate Accounting Manager,1,2,90000.0,Verified,21,0,https://lendingclub.com/browse/loanDetail.action?loan_id=19065801,,other,Other,606xx,IL,10.09,0,1-Apr,0,12,0,23.5,28,1,INDIVIDUAL,RIGHT
3098,61351147,65469928,23000,23000,23000.0,1,12.29,514.95,C,10,Director,10,2,75000.0,Not Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=61351147,,credit_card,Credit card refinancing,255xx,WV,7.8,0,Oct-90,0,8,0,72.1,28,1,INDIVIDUAL,RIGHT
3099,32069184,34672431,7200,7200,7200.0,0,17.57,258.83,D,18,courier,10,0,50000.0,Verified,23,1,https://lendingclub.com/browse/loanDetail.action?loan_id=32069184,,debt_consolidation,Debt consolidation,100xx,NY,13.93,0,1-Nov,4,13,1,25.5,27,0,INDIVIDUAL,RIGHT
3100,48896372,52185091,16000,16000,16000.0,1,9.99,339.96,B,7,Airport Accountant,10,2,63500.0,Source Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=48896372,,debt_consolidation,Debt consolidation,245xx,VA,29.0,0,Mar-93,0,7,0,96.1,19,1,INDIVIDUAL,RIGHT
3101,80568618,86283347,12000,12000,12000.0,0,9.16,382.41,B,6,Installation I.T.,7,0,60000.0,Not Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=80568618,,debt_consolidation,Debt consolidation,104xx,NY,6.85,3,1-Sep,0,9,0,54.4,9,1,INDIVIDUAL,RIGHT
3102,88907481,95250397,28000,28000,28000.0,1,15.59,674.65,C,14,General Manager,2,1,130000.0,Source Verified,0,0,https://lendingclub.com/browse/loanDetail.action?loan_id=88907481,,debt_consolidation,Debt consolidation,294xx,SC,19.29,1,Apr-00,0,8,0,97.1,29,1,INDIVIDUAL,RIGHT
3103,3291716,4064735,35000,35000,34975.0,1,21.49,956.92,E,22,SimonMed,5,2,270000.0,Verified,43,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3291716,"Borrower added on 01/31/13 > Purchase malpractice insurance that is due, repair a bathroom, purchase appliances, if remaining balance pay off credit card, or apply back to the balance of this loan.<br>",major_purchase,Major purchase,900xx,CA,13.9,0,Feb-00,1,10,0,68.1,25,0,INDIVIDUAL,WRONG
3104,62072420,66265139,16425,16425,16425.0,0,7.89,513.96,A,4,manager,10,0,51000.0,Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=62072420,,debt_consolidation,Debt consolidation,704xx,LA,23.24,0,4-Sep,0,12,0,26.9,22,1,INDIVIDUAL,RIGHT
3105,634029,812261,2500,2500,2500.0,0,5.79,75.96,A,1,broward sheriffs office,8,0,40000.0,Not Verified,68,1,https://lendingclub.com/browse/loanDetail.action?loan_id=634029,Borrower added on 12/15/10 > I am a quicker loan payer and lower interest rates help me toward my goal of consolidating and paying bills   Thank You<br/>,debt_consolidation,quickerloanpayer,333xx,FL,14.62,0,Jun-95,1,10,0,18.4,26,0,INDIVIDUAL,WRONG
3106,69574057,74580813,5800,5800,5800.0,0,10.78,189.52,B,8,Sales,1,0,81000.0,Not Verified,8,0,https://lendingclub.com/browse/loanDetail.action?loan_id=69574057,,vacation,Vacation,531xx,WI,11.97,0,Jan-73,2,11,1,29.4,31,0,INDIVIDUAL,RIGHT
3107,60773636,64815461,15000,15000,15000.0,0,6.89,462.33,A,2,Business Systems Analyst,4,0,92000.0,Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=60773636,,debt_consolidation,Debt consolidation,019xx,MA,8.7,0,Oct-89,0,8,0,37.0,19,1,INDIVIDUAL,RIGHT
3108,48384598,51623322,14500,14500,14500.0,0,7.89,453.67,A,4,CPA,8,2,64000.0,Not Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=48384598,,credit_card,Credit card refinancing,793xx,TX,8.11,0,Feb-99,0,11,0,60.1,21,0,INDIVIDUAL,WRONG
3109,9734780,11586924,30000,30000,30000.0,1,24.5,871.92,F,27,Sales Manager,10,1,75000.0,Verified,33,1,https://lendingclub.com/browse/loanDetail.action?loan_id=9734780,Borrower added on 12/10/13 > This is to consolidate my debit so that I can get out from the revolving interest rates rising<br>,debt_consolidation,Debt consolidation,554xx,MN,22.76,0,2-Oct,2,6,0,84.6,20,0,INDIVIDUAL,WRONG
3110,88789117,95132060,7000,7000,7000.0,0,9.49,224.01,B,6,Operating partner,6,0,70000.0,Source Verified,0,0,https://lendingclub.com/browse/loanDetail.action?loan_id=88789117,,credit_card,Credit card refinancing,761xx,TX,23.76,0,10-Oct,0,8,0,18.0,10,1,INDIVIDUAL,RIGHT
3111,1250406,1492852,20000,20000,20000.0,0,12.12,665.42,B,7,Blm,9,2,75000.0,Not Verified,53,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1250406,"Borrower added on 04/16/12 > Consolidation for all my unsecure loans, I have cut up all my credit cards. New beginning<br>",debt_consolidation,Consolidation,853xx,AZ,11.71,1,Jun-00,0,14,0,30.9,39,0,INDIVIDUAL,WRONG
3112,10101935,11953280,7500,7500,7500.0,0,19.22,276.03,D,18,Oversight Representative,1,0,130000.0,Not Verified,32,0,https://lendingclub.com/browse/loanDetail.action?loan_id=10101935,,debt_consolidation,consolodation #1,292xx,SC,6.39,1,Jun-97,2,3,0,19.8,10,0,INDIVIDUAL,WRONG
3113,69071581,74038305,35000,35000,35000.0,1,17.97,888.19,D,18,Director of Nursing/Operations,10,2,123373.0,Verified,8,0,https://lendingclub.com/browse/loanDetail.action?loan_id=69071581,,debt_consolidation,Debt consolidation,630xx,MO,39.09,0,Sep-93,1,25,0,89.0,39,0,INDIVIDUAL,RIGHT
3114,63869684,68290454,7000,7000,7000.0,0,11.49,230.92,B,9,RN,10,2,150000.0,Source Verified,10,0,https://lendingclub.com/browse/loanDetail.action?loan_id=63869684,,home_improvement,Home improvement,103xx,NY,3.74,0,5-Jan,0,5,0,89.5,16,0,INDIVIDUAL,RIGHT
3115,581439,747344,6000,6000,6000.0,0,7.14,185.33,A,2,favarh,4,1,27000.0,Source Verified,72,0,https://lendingclub.com/browse/loanDetail.action?loan_id=581439,Borrower added on 09/14/10 > Consolidating two debts.<br/>,debt_consolidation,debt consolidation,060xx,CT,3.94,0,Nov-96,1,12,0,8.9,24,0,INDIVIDUAL,RIGHT
3116,90695432,97222219,20000,20000,20000.0,0,8.59,632.16,A,4,General Field Superintendent,2,0,110000.0,Not Verified,0,0,https://lendingclub.com/browse/loanDetail.action?loan_id=90695432,,debt_consolidation,Debt consolidation,926xx,CA,12.51,0,1-Feb,0,15,1,32.0,20,1,INDIVIDUAL,RIGHT
3117,41140314,44016095,16675,16675,16675.0,1,14.65,393.64,C,14,warehouse lead,3,0,38000.0,Source Verified,19,0,https://lendingclub.com/browse/loanDetail.action?loan_id=41140314,,debt_consolidation,Debt consolidation,972xx,OR,19.0,0,2-Jul,0,6,0,80.5,11,1,INDIVIDUAL,WRONG
3118,71991399,77204174,10000,10000,10000.0,1,21.97,276.1,E,23,Software Engineer,8,2,100000.0,Verified,7,0,https://lendingclub.com/browse/loanDetail.action?loan_id=71991399,,home_improvement,,373xx,TN,29.23,0,Jan-98,2,19,0,56.5,49,1,INDIVIDUAL,RIGHT
3119,60245255,64221973,13000,13000,13000.0,0,16.55,460.51,D,16,physical therapist,8,0,48000.0,Source Verified,12,0,https://lendingclub.com/browse/loanDetail.action?loan_id=60245255,,debt_consolidation,Debt consolidation,871xx,NM,35.13,0,5-Jul,0,10,0,83.6,34,1,INDIVIDUAL,RIGHT
3120,3919996,5013732,8500,8500,8500.0,0,18.75,310.67,D,17,Comcast,1,0,27620.0,Not Verified,40,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3919996,,debt_consolidation,consolidation,601xx,IL,14.7,0,8-Apr,2,8,0,50.2,8,1,INDIVIDUAL,RIGHT
3121,11368481,13300654,21000,21000,21000.0,0,14.64,724.4,C,12,,8,2,100000.0,Source Verified,31,1,https://lendingclub.com/browse/loanDetail.action?loan_id=11368481,Borrower added on 02/23/14 > The loan I have applied for is to help grow my business.  It would be used to purchase inventory and consolidate debt.<br><br> Borrower added on 02/23/14 > Looking to expand my small business.  I am in need of additional funding to acquire more inventory to take advantage of a niche market opportunity.<br>,small_business,Business,458xx,OH,5.66,2,Aug-99,4,14,0,3.0,32,0,INDIVIDUAL,RIGHT
3122,7371107,9033057,18000,18000,18000.0,1,9.99,382.53,B,5,SouthWest Dealer Services,10,2,68000.0,Verified,36,0,https://lendingclub.com/browse/loanDetail.action?loan_id=7371107,Borrower added on 09/22/13 > I need this loan to pay off the credit cards debt to put all multiple payments into one low payment plus to have one maturity date to end this debt<br>,debt_consolidation,Dept Free,920xx,CA,18.19,0,May-00,0,17,0,16.3,34,0,INDIVIDUAL,RIGHT
3123,75869122,81346860,14000,14000,14000.0,0,10.75,456.41,B,8,Sr. Reviewer - Team Lead,2,0,85800.0,Source Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=75869122,,debt_consolidation,Debt consolidation,954xx,CA,11.15,0,4-Jul,0,7,1,76.8,31,1,INDIVIDUAL,RIGHT
3124,70912143,76003888,12000,12000,12000.0,0,7.89,375.67,A,4,Vice President of Operations,5,0,93000.0,Source Verified,7,1,https://lendingclub.com/browse/loanDetail.action?loan_id=70912143,,debt_consolidation,Debt consolidation,921xx,CA,17.52,0,4-Aug,0,10,0,40.5,17,0,INDIVIDUAL,WRONG
3125,39691899,42515733,11000,11000,11000.0,0,6.39,336.67,A,1,Systems Librarian,2,2,52000.0,Verified,19,0,https://lendingclub.com/browse/loanDetail.action?loan_id=39691899,,credit_card,Credit card refinancing,065xx,CT,11.67,0,2-Sep,0,11,0,0.0,22,1,INDIVIDUAL,RIGHT
3126,32089147,34692378,21000,21000,21000.0,1,13.35,481.63,C,11,Customer Service,9,2,70000.0,Source Verified,23,1,https://lendingclub.com/browse/loanDetail.action?loan_id=32089147,,debt_consolidation,Debt consolidation,763xx,TX,11.03,1,Oct-95,0,14,0,40.3,42,1,INDIVIDUAL,WRONG
3127,642839,822740,5400,5400,5375.0,1,12.23,120.53,C,10,asi constactors,1,2,78000.0,Not Verified,68,0,https://lendingclub.com/browse/loanDetail.action?loan_id=642839,,other,closing cost,810xx,CO,18.01,1,Sep-98,0,10,0,55.8,22,0,INDIVIDUAL,RIGHT
3128,56019095,59680861,3000,3000,3000.0,0,12.29,99.98,C,10,Wine director,10,2,68000.0,Source Verified,13,0,https://lendingclub.com/browse/loanDetail.action?loan_id=56019095,,home_improvement,Home improvement,982xx,WA,23.22,0,3-Aug,1,10,0,79.6,36,1,INDIVIDUAL,WRONG
3129,77519028,83098794,10000,10000,9950.0,0,11.47,329.48,B,9,Collection,10,0,55000.0,Source Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=77519028,,credit_card,Credit card refinancing,917xx,CA,18.99,0,1-Mar,0,9,0,56.1,11,0,INDIVIDUAL,RIGHT
3130,78268641,83915364,5000,5000,5000.0,0,7.89,156.44,A,4,Owner,8,0,30000.0,Source Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=78268641,,major_purchase,Major purchase,754xx,TX,7.0,0,Oct-93,0,6,1,18.4,37,0,INDIVIDUAL,RIGHT
3131,45364634,48472374,14725,14725,14725.0,1,16.55,362.13,D,16,Electricial Supervisor,10,0,103000.0,Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=45364634,,debt_consolidation,Debt consolidation,933xx,CA,13.78,0,Feb-96,0,6,1,45.8,18,1,INDIVIDUAL,RIGHT
3132,41299430,44206215,3200,3200,3200.0,0,13.99,109.59,C,13,Guest Service,3,0,40000.0,Not Verified,19,0,https://lendingclub.com/browse/loanDetail.action?loan_id=41299430,,debt_consolidation,Debt consolidation,325xx,FL,21.78,0,5-Mar,0,5,1,79.2,10,0,INDIVIDUAL,RIGHT
3133,33241699,35885065,9500,9500,9500.0,0,13.35,321.82,C,11,OSHA Log Coordinator-LPN,10,2,50000.0,Verified,22,1,https://lendingclub.com/browse/loanDetail.action?loan_id=33241699,,debt_consolidation,Debt consolidation,480xx,MI,9.17,0,Jul-95,2,8,1,53.4,9,0,INDIVIDUAL,RIGHT
3134,32068539,34671722,17000,17000,17000.0,0,12.49,568.56,B,9,,-1,2,82000.0,Verified,23,0,https://lendingclub.com/browse/loanDetail.action?loan_id=32068539,,debt_consolidation,Debt consolidation,104xx,NY,39.0,0,Apr-99,1,11,0,86.0,38,0,INDIVIDUAL,RIGHT
3135,1574485,1842647,2500,2500,2500.0,0,7.62,77.62,A,2,6Th Judicial District Attorney,10,2,45000.0,Source Verified,47,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1574485,,car,Car Loan,813xx,CO,16.4,1,1-Feb,0,9,0,8.7,17,0,INDIVIDUAL,RIGHT
3136,10138079,11989769,15000,15000,14950.0,1,13.98,348.93,C,10,Clinical Pharmacist,7,2,165000.0,Verified,33,0,https://lendingclub.com/browse/loanDetail.action?loan_id=10138079,,debt_consolidation,Resolution,337xx,FL,15.22,0,Apr-00,0,18,0,31.0,30,0,INDIVIDUAL,RIGHT
3137,34283507,36946863,18000,18000,18000.0,1,14.31,421.82,C,13,AccessioningTeamLead,10,0,40000.0,Source Verified,22,0,https://lendingclub.com/browse/loanDetail.action?loan_id=34283507,,other,Other,015xx,MA,25.09,0,Mar-00,0,7,0,53.8,14,1,INDIVIDUAL,RIGHT
3138,68379322,73269241,20000,20000,20000.0,1,16.59,492.78,D,16,Executive Assistant to CEO,1,0,85000.0,Verified,8,0,https://lendingclub.com/browse/loanDetail.action?loan_id=68379322,,debt_consolidation,Debt consolidation,018xx,MA,32.4,0,Apr-92,0,12,0,68.6,39,1,INDIVIDUAL,WRONG
3139,85036142,91128855,10000,10000,10000.0,0,9.49,320.28,B,6,Office Coordinator,1,0,30000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85036142,,credit_card,Credit card refinancing,752xx,TX,26.71,0,5-May,0,12,0,40.2,14,0,INDIVIDUAL,RIGHT
